5623 1.65 0.0392703 0.197516 1 100 1.36223 1.74919
5657 1.66 0.0392703 0.197519 1 100 1.36144 1.75176
5691 1.67 0.0392703 0.197521 1 100 1.36067 1.75435
5725 1.68 0.0392703 0.197525 1 100 1.35991 1.75697
5759 1.69 0.0392703 0.197518 1 100 1.35915 1.75957
5793 1.7 0.0392703 0.197512 1 100 1.3584 1.76216
5827 1.71 0.0392703 0.19751 1 100 1.35766 1.76476
5861 1.72 0.0392703 0.197509 1 100 1.35692 1.76737
5895 1.73 0.0392703 0.197511 1 100 1.35619 1.76999
5929 1.74 0.0392703 0.197517 1 100 1.35543 1.77259
5963 1.75 0.0392703 0.197524 1 100 1.35472 1.77523
5997 1.76 0.0392703 0.197521 1 100 1.35399 1.77783
6031 1.77 0.0392703 0.197512 1 100 1.35324 1.78042
6065 1.78 0.0392703 0.197511 1 100 1.3525 1.78304
6099 1.79 0.0392703 0.197508 1 100 1.35177 1.78565
6133 1.8 0.0392703 0.197508 1 100 1.35107 1.78827
6167 1.81 0.0392703 0.197509 1 100 1.35039 1.79091
6201 1.82 0.0392703 0.197516 1 100 1.34971 1.79356
6235 1.83 0.0392703 0.197522 1 100 1.34904 1.7962
6269 1.84 0.0392703 0.197521 1 100 1.34834 1.79886
6303 1.85 0.0392703 0.197522 1 100 1.34767 1.80156
6337 1.86 0.0392703 0.197514 1 100 1.34701 1.80425
6371 1.87 0.0392703 0.197516 1 100 1.34637 1.80691
6405 1.88 0.0392703 0.197513 1 100 1.34573 1.8096
6439 1.89 0.0392703 0.197512 1 100 1.34508 1.81226
6473 1.9 0.0392703 0.197516 1 100 1.34444 1.81492
6507 1.91 0.0392703 0.197511 1 100 1.3438 1.81759
6541 1.92 0.0392703 0.19751 1 100 1.34316 1.82027
6575 1.93 0.0392702 0.197508 1 100 1.34252 1.82296
6609 1.94 0.0392702 0.197506 1 100 1.34189 1.8256
6643 1.95 0.0392703 0.197506 1 100 1.34127 1.82826
6677 1.96 0.0392703 0.197509 1 100 1.34066 1.8309
6711 1.97 0.0392703 0.197511 1 100 1.34005 1.83358
6745 1.98 0.0392703 0.197508 1 100 1.33943 1.83623
6779 1.99 0.0392703 0.19751 1 100 1.3388 1.8389
6813 2 0.0392703 0.197512 1 100 1.33819 1.84159
6847 2.01 0.0392702 0.197517 1 100 1.33758 1.84428
6881 2.02 0.0392702 0.197522 1 100 1.33698 1.84694
6915 2.03 0.0392702 0.197521 1 100 1.33638 1.8496
6949 2.04 0.0392702 0.197517 1 100 1.33579 1.85225
6983 2.05 0.0392702 0.197519 1 100 1.33519 1.85491
7017 2.06 0.0392702 0.197516 1 100 1.3346 1.85755
7051 2.07 0.0392702 0.197518 1 100 1.33401 1.86018
7085 2.08 0.0392702 0.197516 1 100 1.33344 1.86282
7119 2.09 0.0392702 0.197512 1 100 1.33287 1.86544
7153 2.1 0.0392702 0.19751 1 100 1.33229 1.86805
7187 2.11 0.0392702 0.197508 1 100 1.33171 1.87064
7221 2.12 0.0392702 0.197511 1 100 1.33115 1.87323
7255 2.13 0.0392702 0.19751 1 100 1.33061 1.87584
7289 2.14 0.0392702 0.197512 1 100 1.33007 1.87844
7323 2.15 0.0392702 0.197511 1 100 1.32954 1.88102
7357 2.16 0.0392702 0.197512 1 100 1.32901 1.88362
7391 2.17 0.0392702 0.19752 1 100 1.3285 1.88621
7425 2.18 0.0392702 0.197516 1 100 1.32799 1.88879
7459 2.19 0.0392702 0.197512 1 100 1.32748 1.89135
7493 2.2 0.0392702 0.19751 1 100 1.32698 1.89389
7527 2.21 0.0392701 0.19751 1 100 1.32648 1.89643
7561 2.22 0.0392701 0.197514 1 100 1.32598 1.899
7595 2.23 0.0392701 0.197514 1 100 1.32548 1.90149
7629 2.24 0.0392701 0.197512 1 100 1.32499 1.90399
7663 2.25 0.0392701 0.197512 1 100 1.32452 1.90647
7697 2.26 0.0392702 0.197518 1 100 1.32406 1.90895
7731 2.27 0.0392701 0.197515 1 100 1.3236 1.91142
7765 2.28 0.0392701 0.197511 1 100 1.32316 1.91386
7799 2.29 0.0392701 0.197509 1 100 1.32272 1.9163
7833 2.3 0.0392701 0.197514 1 100 1.32228 1.91872
7867 2.31 0.0392701 0.197508 1 100 1.32184 1.92116
7901 2.32 0.0392701 0.197503 1 100 1.32136 1.92356
7935 2.33 0.0392701 0.197504 1 100 1.32087 1.92597
7969 2.34 0.0392701 0.197505 1 100 1.32041 1.92834
8003 2.35 0.0392701 0.1975 1 100 1.31995 1.9307
8037 2.36 0.0392701 0.197497 1 100 1.3195 1.93303
8071 2.37 0.0392701 0.197505 1 100 1.31906 1.93536
8105 2.38 0.0392701 0.197509 1 100 1.31864 1.93768
8139 2.39 0.0392701 0.197508 1 100 1.31819 1.93998
8173 2.4 0.0392701 0.197508 1 100 1.31775 1.94229
8207 2.41 0.0392701 0.19751 1 100 1.31731 1.94456
8241 2.42 0.0392701 0.197513 1 100 1.31687 1.94681
8275 2.43 0.0392701 0.197507 1 100 1.31644 1.94907
8309 2.44 0.03927 0.197507 1 100 1.31601 1.9513
8343 2.45 0.03927 0.197516 1 100 1.31557 1.95354
8377 2.46 0.03927 0.197514 1 100 1.31513 1.95574
8411 2.47 0.03927 0.197511 1 100 1.3147 1.95791
8445 2.48 0.03927 0.197515 1 100 1.31427 1.96006
8479 2.49 0.03927 0.19752 1 100 1.31384 1.96221
8513 2.5 0.03927 0.197515 1 100 1.31341 1.96435
8547 2.51 0.03927 0.197512 1 100 1.31299 1.96648
8581 2.52 0.03927 0.197513 1 100 1.31258 1.96859
8615 2.53 0.03927 0.197506 1 100 1.31216 1.97067
8649 2.54 0.03927 0.197497 1 100 1.31175 1.97274
